Date,Open,High,Low,Close,Adj Close,Volume
1989-11-08,0.343750,0.355469,0.343750,0.355469,0.262247,7526400
1989-11-09,0.355469,0.363281,0.351563,0.359375,0.265129,8611200
1989-11-10,0.359375,0.363281,0.355469,0.363281,0.268011,4262400
1989-11-13,0.363281,0.363281,0.355469,0.355469,0.262247,2819200
1989-11-14,0.355469,0.363281,0.355469,0.359375,0.265129,3366400
1989-11-15,0.359375,0.367188,0.351563,0.367188,0.270893,11843200
1989-11-16,0.367188,0.371094,0.363281,0.367188,0.270893,2553600
1989-11-17,0.367188,0.375000,0.367188,0.371094,0.273775,6316800
1989-11-20,0.371094,0.375000,0.363281,0.371094,0.273775,2476800
1989-11-21,0.371094,0.371094,0.363281,0.367188,0.270893,809600
1989-11-22,0.367188,0.371094,0.359375,0.367188,0.270893,2329600
1989-11-24,0.367188,0.375000,0.367188,0.371094,0.273775,556800
1989-11-27,0.371094,0.375000,0.371094,0.371094,0.273775,1558400
1989-11-28,0.371094,0.378906,0.371094,0.375000,0.276656,2742400
1989-11-29,0.375000,0.378906,0.371094,0.375000,0.276656,6435200
1989-11-30,0.375000,0.378906,0.371094,0.378906,0.279538,1846400
1989-12-01,0.378906,0.386719,0.371094,0.386719,0.285302,20380800
1989-12-04,0.386719,0.390625,0.382813,0.382813,0.282420,2457600
1989-12-05,0.382813,0.386719,0.375000,0.382813,0.282420,5027200
1989-12-06,0.382813,0.382813,0.371094,0.378906,0.279538,1625600
1989-12-07,0.378906,0.378906,0.363281,0.371094,0.273775,3494400
1989-12-08,0.371094,0.371094,0.363281,0.367188,0.270893,3968000
1989-12-11,0.367188,0.367188,0.359375,0.363281,0.268011,1808000
1989-12-12,0.363281,0.367188,0.363281,0.367188,0.270893,960000
1989-12-13,0.367188,0.367188,0.363281,0.367188,0.270893,1475200
1989-12-14,0.367188,0.367188,0.355469,0.359375,0.265129,6496000
1989-12-15,0.359375,0.363281,0.351563,0.359375,0.265129,3795200
1989-12-18,0.351563,0.351563,0.324219,0.328125,0.242074,4009600
1989-12-19,0.328125,0.343750,0.308594,0.339844,0.250720,7475200
1989-12-20,0.339844,0.347656,0.335938,0.335938,0.247838,12086400
1989-12-21,0.335938,0.339844,0.328125,0.332031,0.244956,6336000
1989-12-22,0.332031,0.343750,0.328125,0.343750,0.253602,4550400
1989-12-26,0.343750,0.347656,0.339844,0.347656,0.256483,240000
1989-12-27,0.347656,0.367188,0.347656,0.367188,0.270893,3724800
1989-12-28,0.367188,0.367188,0.359375,0.359375,0.265129,3612800
1989-12-29,0.363281,0.386719,0.363281,0.378906,0.279538,3164800
1990-01-02,0.378906,0.382813,0.375000,0.382813,0.282420,2307200
1990-01-03,0.382813,0.386719,0.371094,0.375000,0.276656,4316800
1990-01-04,0.375000,0.378906,0.363281,0.371094,0.273775,1286400
1990-01-05,0.371094,0.371094,0.351563,0.355469,0.262247,1171200
1990-01-08,0.355469,0.359375,0.343750,0.347656,0.256483,1504000
1990-01-09,0.347656,0.351563,0.339844,0.339844,0.250720,3404800
1990-01-10,0.339844,0.343750,0.335938,0.343750,0.253602,1142400
1990-01-11,0.343750,0.343750,0.332031,0.335938,0.247838,1328000
1990-01-12,0.332031,0.332031,0.316406,0.324219,0.239192,6272000
1990-01-15,0.324219,0.335938,0.316406,0.332031,0.244956,10822400
1990-01-16,0.332031,0.335938,0.316406,0.335938,0.247838,6396800
1990-01-17,0.335938,0.339844,0.332031,0.335938,0.247838,3568000
1990-01-18,0.332031,0.332031,0.320313,0.328125,0.242074,8252800
1990-01-19,0.328125,0.328125,0.320313,0.328125,0.242074,1283200
1990-01-22,0.328125,0.328125,0.304688,0.312500,0.230547,4169600
1990-01-23,0.312500,0.316406,0.285156,0.296875,0.219020,13718400
1990-01-24,0.296875,0.304688,0.273438,0.304688,0.224783,15958400
1990-01-25,0.304688,0.316406,0.304688,0.308594,0.227665,8422400
1990-01-26,0.308594,0.312500,0.285156,0.289063,0.213256,5100800
1990-01-29,0.289063,0.292969,0.261719,0.269531,0.198847,6060800
1990-01-30,0.269531,0.273438,0.246094,0.253906,0.187319,11376000
1990-01-31,0.253906,0.289063,0.250000,0.289063,0.213256,15990400
1990-02-01,0.289063,0.289063,0.273438,0.281250,0.207492,6451200
1990-02-02,0.281250,0.292969,0.277344,0.289063,0.213256,8352000
1990-02-05,0.289063,0.312500,0.285156,0.304688,0.224783,3712000
1990-02-06,0.308594,0.324219,0.308594,0.312500,0.230547,5996800
1990-02-07,0.312500,0.316406,0.300781,0.308594,0.227665,1862400
1990-02-08,0.308594,0.308594,0.292969,0.300781,0.221901,3856000
1990-02-09,0.300781,0.308594,0.296875,0.308594,0.227665,5254400
1990-02-12,0.308594,0.312500,0.308594,0.312500,0.230547,4259200
1990-02-13,0.312500,0.320313,0.308594,0.316406,0.233429,5542400
1990-02-14,0.316406,0.316406,0.308594,0.312500,0.230547,2390400
1990-02-15,0.312500,0.316406,0.308594,0.316406,0.233429,2368000
1990-02-16,0.316406,0.320313,0.312500,0.316406,0.233429,3107200
1990-02-20,0.316406,0.316406,0.308594,0.312500,0.230547,8009600
1990-02-21,0.312500,0.312500,0.300781,0.312500,0.230547,3232000
1990-02-22,0.312500,0.328125,0.312500,0.328125,0.242074,19961600
1990-02-23,0.328125,0.328125,0.320313,0.328125,0.242074,2451200
1990-02-26,0.328125,0.332031,0.320313,0.324219,0.239192,8694400
1990-02-27,0.324219,0.332031,0.296875,0.304688,0.224783,44582400
1990-02-28,0.304688,0.308594,0.292969,0.292969,0.216138,30070400
1990-03-01,0.292969,0.292969,0.281250,0.285156,0.210374,23104000
1990-03-02,0.285156,0.289063,0.281250,0.289063,0.213256,36582400
1990-03-05,0.289063,0.289063,0.281250,0.289063,0.213256,8736000
1990-03-06,0.289063,0.289063,0.281250,0.285156,0.210374,11852800
1990-03-07,0.285156,0.304688,0.281250,0.304688,0.224783,9635200
1990-03-08,0.304688,0.312500,0.304688,0.312500,0.230547,5564800
1990-03-09,0.312500,0.320313,0.308594,0.312500,0.230547,4019200
1990-03-12,0.312500,0.316406,0.308594,0.308594,0.227665,243200
1990-03-13,0.308594,0.316406,0.304688,0.308594,0.227665,7958400
1990-03-14,0.308594,0.308594,0.292969,0.300781,0.221901,2371200
1990-03-15,0.300781,0.300781,0.292969,0.292969,0.216138,3836800
1990-03-16,0.296875,0.304688,0.296875,0.304688,0.224783,1494400
1990-03-19,0.300781,0.300781,0.289063,0.296875,0.219020,1334400
1990-03-20,0.296875,0.296875,0.285156,0.292969,0.216138,3267200
1990-03-21,0.292969,0.296875,0.289063,0.296875,0.219020,2790400
1990-03-22,0.296875,0.300781,0.285156,0.285156,0.210374,23584000
1990-03-23,0.289063,0.296875,0.289063,0.296875,0.219020,3872000
1990-03-26,0.296875,0.296875,0.292969,0.292969,0.216138,412800
1990-03-27,0.292969,0.308594,0.292969,0.308594,0.227665,3913600
1990-03-28,0.308594,0.308594,0.300781,0.300781,0.221901,1561600
1990-03-29,0.308594,0.308594,0.304688,0.304688,0.224783,537600
1990-03-30,0.308594,0.308594,0.300781,0.304688,0.224783,1756800
1990-04-02,0.300781,0.308594,0.292969,0.308594,0.227665,2451200
1990-04-03,0.312500,0.320313,0.304688,0.312500,0.230547,2812800
1990-04-04,0.316406,0.320313,0.308594,0.312500,0.230547,4003200
1990-04-05,0.316406,0.324219,0.316406,0.320313,0.236311,3961600
1990-04-06,0.324219,0.328125,0.320313,0.324219,0.239192,1273600
1990-04-09,0.324219,0.328125,0.316406,0.316406,0.233429,2873600
1990-04-10,0.316406,0.320313,0.308594,0.308594,0.227665,2118400
1990-04-11,0.316406,0.320313,0.312500,0.316406,0.233429,3440000
1990-04-12,0.320313,0.328125,0.316406,0.328125,0.242074,3254400
1990-04-16,0.328125,0.332031,0.320313,0.324219,0.239192,4595200
1990-04-17,0.324219,0.332031,0.324219,0.324219,0.239192,7257600
1990-04-18,0.324219,0.328125,0.320313,0.320313,0.236311,2291200
1990-04-19,0.320313,0.320313,0.316406,0.320313,0.236311,896000
1990-04-20,0.316406,0.320313,0.312500,0.316406,0.233429,1168000
1990-04-23,0.308594,0.312500,0.304688,0.312500,0.230547,998400
1990-04-24,0.312500,0.316406,0.308594,0.308594,0.227665,700800
1990-04-25,0.312500,0.316406,0.312500,0.316406,0.233429,758400
1990-04-26,0.316406,0.324219,0.316406,0.320313,0.236311,1228800
1990-04-27,0.316406,0.320313,0.312500,0.312500,0.230547,1888000
1990-04-30,0.324219,0.343750,0.320313,0.335938,0.247838,12281600
1990-05-01,0.339844,0.355469,0.339844,0.351563,0.259365,11120000
1990-05-02,0.351563,0.367188,0.347656,0.367188,0.270893,3782400
1990-05-03,0.371094,0.371094,0.359375,0.359375,0.265129,5475200
1990-05-04,0.367188,0.382813,0.367188,0.375000,0.276656,11257600
1990-05-07,0.386719,0.402344,0.382813,0.398438,0.293947,37350400
1990-05-08,0.402344,0.414063,0.394531,0.410156,0.302593,15411200
1990-05-09,0.406250,0.414063,0.394531,0.402344,0.296829,12224000
1990-05-10,0.402344,0.406250,0.398438,0.398438,0.293947,11753600
1990-05-11,0.402344,0.410156,0.402344,0.402344,0.296829,10361600
1990-05-14,0.402344,0.410156,0.402344,0.410156,0.302593,5904000
1990-05-15,0.410156,0.410156,0.402344,0.410156,0.302593,7558400
1990-05-16,0.410156,0.429688,0.406250,0.417969,0.308356,9673600
1990-05-17,0.425781,0.425781,0.417969,0.421875,0.311238,12099200
1990-05-18,0.417969,0.425781,0.417969,0.417969,0.308356,11516800
1990-05-21,0.417969,0.429688,0.417969,0.429688,0.317002,8473600
1990-05-22,0.437500,0.449219,0.433594,0.449219,0.331411,29398400
1990-05-23,0.449219,0.457031,0.441406,0.457031,0.337175,21696000
1990-05-24,0.453125,0.468750,0.453125,0.464844,0.342939,11273600
1990-05-25,0.460938,0.464844,0.457031,0.457031,0.337175,13379200
1990-05-29,0.453125,0.464844,0.449219,0.464844,0.342939,8790400
1990-05-30,0.460938,0.472656,0.460938,0.468750,0.345820,11872000
1990-05-31,0.464844,0.484375,0.464844,0.472656,0.348702,10528000
1990-06-01,0.476563,0.480469,0.468750,0.468750,0.345820,14604800
1990-06-04,0.476563,0.480469,0.468750,0.476563,0.351584,8803200
1990-06-05,0.484375,0.496094,0.476563,0.496094,0.365993,17158400
1990-06-06,0.496094,0.496094,0.480469,0.480469,0.354466,12720000
1990-06-07,0.480469,0.488281,0.460938,0.464844,0.342939,9024000
1990-06-08,0.460938,0.464844,0.441406,0.441406,0.325648,11971200
1990-06-11,0.441406,0.449219,0.437500,0.441406,0.325648,4179200
1990-06-12,0.449219,0.460938,0.437500,0.460938,0.340057,4617600
1990-06-13,0.460938,0.492188,0.460938,0.484375,0.357348,11865600
1990-06-14,0.488281,0.488281,0.472656,0.480469,0.354466,3059200
1990-06-15,0.472656,0.480469,0.468750,0.476563,0.351584,3216000
1990-06-18,0.468750,0.476563,0.464844,0.464844,0.342939,3872000
1990-06-19,0.468750,0.484375,0.460938,0.484375,0.357348,4499200
1990-06-20,0.484375,0.500000,0.484375,0.492188,0.363111,12121600
1990-06-21,0.496094,0.496094,0.476563,0.496094,0.365993,12384000
1990-06-22,0.500000,0.527344,0.496094,0.511719,0.377521,22441600
1990-06-25,0.515625,0.539063,0.507813,0.531250,0.391930,18537600
1990-06-26,0.535156,0.535156,0.511719,0.519531,0.383284,11984000
1990-06-27,0.515625,0.519531,0.492188,0.507813,0.374639,4652800
1990-06-28,0.503906,0.523438,0.503906,0.523438,0.386166,6742400
1990-06-29,0.531250,0.539063,0.527344,0.539063,0.397693,2352000
1990-07-02,0.531250,0.542969,0.523438,0.535156,0.394812,3568000
1990-07-03,0.539063,0.546875,0.531250,0.546875,0.403457,3494400
1990-07-05,0.546875,0.554688,0.535156,0.546875,0.403457,3728000
1990-07-06,0.550781,0.550781,0.542969,0.546875,0.403457,1948800
1990-07-09,0.550781,0.550781,0.531250,0.535156,0.394812,1372800
1990-07-10,0.535156,0.542969,0.515625,0.519531,0.383284,3488000
1990-07-11,0.515625,0.546875,0.507813,0.546875,0.403457,7532800
1990-07-12,0.550781,0.597656,0.542969,0.589844,0.435157,10278400
1990-07-13,0.597656,0.628906,0.597656,0.601563,0.443803,15769600
1990-07-16,0.605469,0.609375,0.601563,0.605469,0.446685,5536000
1990-07-17,0.605469,0.609375,0.582031,0.585938,0.432275,3900800
1990-07-18,0.582031,0.589844,0.566406,0.570313,0.420748,3363200
1990-07-19,0.562500,0.562500,0.527344,0.539063,0.397693,9750400
1990-07-20,0.542969,0.558594,0.539063,0.546875,0.403457,7068800
1990-07-23,0.535156,0.539063,0.507813,0.527344,0.389048,5977600
1990-07-24,0.527344,0.574219,0.523438,0.574219,0.423630,12300800
1990-07-25,0.582031,0.597656,0.578125,0.589844,0.435157,11206400
1990-07-26,0.593750,0.593750,0.582031,0.589844,0.435157,1513600
1990-07-27,0.589844,0.589844,0.578125,0.578125,0.426512,4284800
1990-07-30,0.578125,0.597656,0.578125,0.589844,0.435157,2748800
1990-07-31,0.593750,0.601563,0.593750,0.593750,0.438039,7145600
1990-08-01,0.597656,0.597656,0.566406,0.574219,0.423630,4547200
1990-08-02,0.566406,0.566406,0.546875,0.554688,0.409221,3625600
1990-08-03,0.546875,0.546875,0.460938,0.511719,0.377521,16796800
1990-08-06,0.507813,0.507813,0.480469,0.500000,0.368875,6483200
1990-08-07,0.546875,0.546875,0.507813,0.542969,0.400575,15225600
1990-08-08,0.546875,0.550781,0.507813,0.519531,0.383284,35004800
1990-08-09,0.523438,0.554688,0.519531,0.554688,0.409221,6044800
1990-08-10,0.546875,0.554688,0.539063,0.546875,0.403457,2441600
1990-08-13,0.542969,0.582031,0.542969,0.578125,0.426512,5820800
1990-08-14,0.578125,0.582031,0.546875,0.546875,0.403457,5923200
1990-08-15,0.558594,0.566406,0.550781,0.554688,0.409221,3062400
1990-08-16,0.546875,0.558594,0.546875,0.550781,0.406339,4448000
1990-08-17,0.542969,0.554688,0.542969,0.554688,0.409221,3884800
1990-08-20,0.546875,0.550781,0.503906,0.527344,0.389048,7104000
1990-08-21,0.519531,0.523438,0.492188,0.503906,0.371757,5289600
1990-08-22,0.523438,0.523438,0.500000,0.507813,0.374639,5302400
1990-08-23,0.492188,0.492188,0.460938,0.468750,0.345820,12377600
1990-08-24,0.472656,0.507813,0.460938,0.500000,0.368875,10800000
1990-08-27,0.515625,0.535156,0.515625,0.535156,0.421807,9705600
1990-08-28,0.531250,0.546875,0.515625,0.542969,0.427965,10284800
1990-08-29,0.542969,0.542969,0.527344,0.535156,0.421807,1324800
1990-08-30,0.535156,0.542969,0.523438,0.531250,0.418729,2374400
1990-08-31,0.535156,0.535156,0.523438,0.535156,0.421807,3004800
1990-09-04,0.527344,0.542969,0.527344,0.535156,0.421807,6467200
1990-09-05,0.546875,0.558594,0.535156,0.550781,0.434123,7731200
1990-09-06,0.546875,0.554688,0.515625,0.515625,0.406413,5926400
1990-09-07,0.519531,0.539063,0.507813,0.527344,0.415650,5088000
1990-09-10,0.546875,0.574219,0.546875,0.570313,0.449517,19516800
1990-09-11,0.566406,0.578125,0.550781,0.558594,0.440281,10185600
1990-09-12,0.558594,0.570313,0.558594,0.562500,0.443360,12028800
1990-09-13,0.570313,0.570313,0.546875,0.546875,0.431044,2268800
1990-09-14,0.550781,0.578125,0.542969,0.574219,0.452596,7664000
1990-09-17,0.570313,0.582031,0.570313,0.570313,0.449517,3072000
1990-09-18,0.562500,0.582031,0.562500,0.582031,0.458754,11030400
1990-09-19,0.574219,0.585938,0.574219,0.578125,0.455675,8956800
1990-09-20,0.574219,0.582031,0.562500,0.566406,0.446439,5081600
1990-09-21,0.570313,0.574219,0.558594,0.562500,0.443360,1337600
1990-09-24,0.562500,0.566406,0.550781,0.554688,0.437202,5612800
1990-09-25,0.562500,0.578125,0.562500,0.578125,0.455675,4713600
1990-09-26,0.578125,0.578125,0.539063,0.546875,0.431044,12672000
1990-09-27,0.554688,0.554688,0.449219,0.496094,0.391018,24771200
1990-09-28,0.488281,0.519531,0.476563,0.503906,0.397176,6070400
1990-10-01,0.523438,0.535156,0.523438,0.535156,0.421807,10131200
1990-10-02,0.531250,0.546875,0.523438,0.531250,0.418729,6128000
1990-10-03,0.519531,0.535156,0.519531,0.531250,0.418729,2844800
1990-10-04,0.527344,0.531250,0.511719,0.511719,0.403334,4147200
1990-10-05,0.511719,0.511719,0.484375,0.484375,0.381782,3353600
1990-10-08,0.496094,0.496094,0.457031,0.472656,0.372545,9324800
1990-10-09,0.464844,0.503906,0.457031,0.472656,0.372545,777600
1990-10-10,0.468750,0.476563,0.460938,0.464844,0.366387,18979200
1990-10-11,0.464844,0.464844,0.410156,0.441406,0.347914,17308800
1990-10-12,0.445313,0.445313,0.425781,0.437500,0.344835,16902400
1990-10-15,0.441406,0.476563,0.437500,0.476563,0.375624,3820800
1990-10-16,0.464844,0.468750,0.449219,0.457031,0.360229,5616000
1990-10-17,0.449219,0.484375,0.449219,0.468750,0.369466,4307200
1990-10-18,0.468750,0.507813,0.464844,0.507813,0.400255,6374400
1990-10-19,0.515625,0.515625,0.492188,0.503906,0.397176,4073600
1990-10-22,0.500000,0.550781,0.500000,0.535156,0.421807,4099200
1990-10-23,0.527344,0.542969,0.523438,0.539063,0.424886,4224000
1990-10-24,0.535156,0.550781,0.531250,0.546875,0.431044,2451200
1990-10-25,0.542969,0.550781,0.527344,0.527344,0.415650,6803200
1990-10-26,0.531250,0.531250,0.519531,0.527344,0.415650,6147200
1990-10-29,0.535156,0.539063,0.492188,0.496094,0.391018,5222400
1990-10-30,0.500000,0.535156,0.496094,0.531250,0.418729,11059200
1990-10-31,0.546875,0.574219,0.542969,0.550781,0.434123,28723200
1990-11-01,0.554688,0.566406,0.546875,0.562500,0.443360,16940800
1990-11-02,0.566406,0.574219,0.546875,0.562500,0.443360,9625600
1990-11-05,0.570313,0.574219,0.554688,0.570313,0.449517,6752000
1990-11-06,0.585938,0.585938,0.535156,0.542969,0.427965,10131200
1990-11-07,0.542969,0.550781,0.531250,0.539063,0.424886,7561600
1990-11-08,0.535156,0.550781,0.531250,0.539063,0.424886,5804800
1990-11-09,0.546875,0.546875,0.535156,0.539063,0.424886,5801600
1990-11-12,0.542969,0.597656,0.542969,0.593750,0.467991,11334400
1990-11-13,0.589844,0.597656,0.578125,0.597656,0.471069,9219200
1990-11-14,0.589844,0.605469,0.585938,0.597656,0.471069,8192000
1990-11-15,0.593750,0.628906,0.589844,0.617188,0.486464,11971200
1990-11-16,0.621094,0.621094,0.589844,0.593750,0.467991,5091200
1990-11-19,0.601563,0.609375,0.582031,0.605469,0.477227,9174400
1990-11-20,0.609375,0.617188,0.585938,0.585938,0.461833,2345600
1990-11-21,0.593750,0.597656,0.582031,0.593750,0.467991,4172800
1990-11-23,0.585938,0.593750,0.578125,0.582031,0.458754,1555200
1990-11-26,0.578125,0.593750,0.574219,0.589844,0.464912,2576000
1990-11-27,0.605469,0.628906,0.597656,0.628906,0.495701,8048000
1990-11-28,0.636719,0.648438,0.625000,0.625000,0.492622,13843200
1990-11-29,0.621094,0.628906,0.609375,0.628906,0.495701,4825600
1990-11-30,0.628906,0.632813,0.617188,0.632813,0.498779,5152000
1990-12-03,0.632813,0.636719,0.609375,0.625000,0.492622,9571200
1990-12-04,0.617188,0.671875,0.617188,0.667969,0.526489,46230400
1990-12-05,0.675781,0.718750,0.675781,0.703125,0.554200,51196800
1990-12-06,0.714844,0.718750,0.683594,0.695313,0.548041,34012800
1990-12-07,0.695313,0.703125,0.687500,0.695313,0.548041,12649600
1990-12-10,0.687500,0.695313,0.675781,0.675781,0.532647,4051200
1990-12-11,0.667969,0.683594,0.664063,0.664063,0.523410,10848000
1990-12-12,0.667969,0.679688,0.656250,0.679688,0.535726,3964800
1990-12-13,0.679688,0.695313,0.675781,0.679688,0.535726,11683200
1990-12-14,0.683594,0.683594,0.675781,0.683594,0.538805,2688000
1990-12-17,0.675781,0.683594,0.671875,0.679688,0.535726,22243200
1990-12-18,0.675781,0.695313,0.664063,0.695313,0.548041,6275200
1990-12-19,0.710938,0.734375,0.699219,0.714844,0.563436,28041600
1990-12-20,0.710938,0.722656,0.703125,0.714844,0.563436,4508800
1990-12-21,0.714844,0.718750,0.710938,0.714844,0.563436,4812800
1990-12-24,0.714844,0.714844,0.710938,0.710938,0.560357,1532800
1990-12-26,0.714844,0.718750,0.710938,0.714844,0.563436,4345600
1990-12-27,0.718750,0.750000,0.710938,0.722656,0.569594,10928000
1990-12-28,0.722656,0.726563,0.714844,0.718750,0.566515,32262400
1990-12-31,0.722656,0.726563,0.718750,0.726563,0.572673,6764800
1991-01-02,0.726563,0.750000,0.714844,0.714844,0.563436,13142400
1991-01-03,0.714844,0.726563,0.656250,0.667969,0.526489,17644800
1991-01-04,0.664063,0.671875,0.636719,0.664063,0.523410,12537600
1991-01-07,0.648438,0.671875,0.632813,0.636719,0.501858,9670400
1991-01-08,0.644531,0.664063,0.636719,0.664063,0.523410,15081600
1991-01-09,0.667969,0.683594,0.636719,0.644531,0.508016,9872000
1991-01-10,0.652344,0.664063,0.625000,0.660156,0.520332,15174400
1991-01-11,0.660156,0.679688,0.660156,0.667969,0.526489,11033600
1991-01-14,0.660156,0.683594,0.660156,0.679688,0.535726,7523200
1991-01-15,0.679688,0.707031,0.675781,0.699219,0.551121,12646400
1991-01-16,0.699219,0.718750,0.691406,0.718750,0.566515,11081600
1991-01-17,0.730469,0.750000,0.730469,0.738281,0.581909,13404800
1991-01-18,0.742188,0.753906,0.734375,0.753906,0.594225,22672000
1991-01-21,0.742188,0.773438,0.742188,0.765625,0.603461,11193600
1991-01-22,0.773438,0.777344,0.765625,0.769531,0.606541,16240000
1991-01-23,0.765625,0.785156,0.765625,0.781250,0.615777,6851200
1991-01-24,0.792969,0.804688,0.785156,0.792969,0.625014,3948800
1991-01-25,0.792969,0.816406,0.789063,0.796875,0.628093,4134400
1991-01-28,0.804688,0.886719,0.796875,0.835938,0.658881,15292800
1991-01-29,0.855469,0.898438,0.855469,0.875000,0.689670,32995200
1991-01-30,0.875000,0.898438,0.875000,0.898438,0.708144,18060800
1991-01-31,0.898438,0.902344,0.859375,0.859375,0.677355,20048000
1991-02-01,0.863281,0.906250,0.863281,0.898438,0.708144,7180800
1991-02-04,0.902344,0.929688,0.902344,0.921875,0.726617,10147200
1991-02-05,0.925781,0.929688,0.917969,0.917969,0.723538,14697600
1991-02-06,0.910156,0.917969,0.882813,0.917969,0.723538,14169600
1991-02-07,0.910156,0.917969,0.843750,0.859375,0.677355,12352000
1991-02-08,0.863281,0.871094,0.847656,0.855469,0.674276,12662400
1991-02-11,0.863281,0.906250,0.855469,0.906250,0.714301,14851200
1991-02-12,0.929688,1.042969,0.917969,1.031250,0.812826,30556800
1991-02-13,1.011719,1.031250,0.996094,1.027344,0.809747,21628800
1991-02-14,1.027344,1.058594,1.023438,1.035156,0.815905,14896000
1991-02-15,1.042969,1.050781,1.000000,1.015625,0.800510,20006400
1991-02-19,1.015625,1.015625,0.988281,0.992188,0.782037,13740800
1991-02-20,0.992188,0.996094,0.937500,0.949219,0.748169,23052800
1991-02-21,0.953125,0.960938,0.933594,0.945313,0.745090,21635200
1991-02-22,0.953125,0.992188,0.945313,0.980469,0.772800,12844800
1991-02-25,0.984375,1.023438,0.984375,1.015625,0.800510,19219200
1991-02-26,1.000000,1.007813,0.960938,0.968750,0.763563,6000000
1991-02-27,0.972656,1.000000,0.945313,0.992188,0.782037,11382400
1991-02-28,0.984375,0.984375,0.917969,0.941406,0.742011,28579200
1991-03-01,0.945313,0.949219,0.929688,0.937500,0.738933,12457600
1991-03-04,0.945313,0.964844,0.925781,0.964844,0.760485,20985600
1991-03-05,0.964844,1.007813,0.960938,1.003906,0.791274,27878400
1991-03-06,1.023438,1.035156,1.007813,1.019531,0.803589,28508800
1991-03-07,1.019531,1.027344,0.988281,0.988281,0.778958,5523200
1991-03-08,0.996094,0.996094,0.972656,0.976563,0.769721,2428800
1991-03-11,0.968750,0.972656,0.937500,0.941406,0.742011,8115200
1991-03-12,0.937500,0.984375,0.933594,0.968750,0.763563,95628800
1991-03-13,0.968750,1.031250,0.968750,1.019531,0.803589,40502400
1991-03-14,1.027344,1.054688,1.011719,1.023438,0.806668,18483200
1991-03-15,1.015625,1.023438,1.011719,1.019531,0.803589,7852800
1991-03-18,1.011719,1.093750,1.011719,1.089844,0.859009,18604800
1991-03-19,1.082031,1.148438,1.066406,1.128906,0.889798,22432000
1991-03-20,1.140625,1.203125,1.125000,1.195313,0.942139,25446400
1991-03-21,1.207031,1.214844,1.160156,1.179688,0.929823,31107200
1991-03-22,1.171875,1.226563,1.152344,1.210938,0.954454,20112000
1991-03-25,1.210938,1.230469,1.195313,1.203125,0.948297,6803200
1991-03-26,1.207031,1.289063,1.203125,1.285156,1.012954,19808000
1991-03-27,1.289063,1.347656,1.281250,1.296875,1.022190,21404800
1991-03-28,1.292969,1.300781,1.203125,1.226563,0.966770,32041600
1991-04-01,1.226563,1.226563,1.195313,1.210938,0.954454,9708800
1991-04-02,1.214844,1.304688,1.210938,1.304688,1.028348,24729600
1991-04-03,1.312500,1.359375,1.300781,1.316406,1.037585,23411200
1991-04-04,1.324219,1.324219,1.250000,1.261719,0.994480,12953600
1991-04-05,1.261719,1.289063,1.250000,1.277344,1.006796,14188800
1991-04-08,1.273438,1.281250,1.253906,1.269531,1.000638,11545600
1991-04-09,1.281250,1.296875,1.230469,1.238281,0.976006,16006400
1991-04-10,1.230469,1.246094,1.199219,1.246094,0.982164,18016000
1991-04-11,1.257813,1.277344,1.250000,1.277344,1.006796,24752000
1991-04-12,1.289063,1.316406,1.281250,1.308594,1.031426,14768000
1991-04-15,1.304688,1.339844,1.304688,1.335938,1.052979,18265600
1991-04-16,1.339844,1.398438,1.324219,1.398438,1.102242,25283200
1991-04-17,1.421875,1.425781,1.363281,1.382813,1.089925,13603200
1991-04-18,1.371094,1.414063,1.363281,1.378906,1.086847,20473600
1991-04-19,1.371094,1.371094,1.308594,1.335938,1.052979,15612800
1991-04-22,1.328125,1.332031,1.273438,1.300781,1.025269,12016000
1991-04-23,1.316406,1.320313,1.226563,1.246094,0.982164,14419200
1991-04-24,1.269531,1.289063,1.242188,1.242188,0.979086,19299200
1991-04-25,1.234375,1.234375,1.156250,1.210938,0.954454,32009600
1991-04-26,1.199219,1.292969,1.183594,1.281250,1.009874,21907200
1991-04-29,1.289063,1.324219,1.253906,1.253906,0.988322,26409600
1991-04-30,1.242188,1.257813,1.195313,1.230469,0.969849,21072000
1991-05-01,1.234375,1.269531,1.226563,1.265625,0.997559,23683200
1991-05-02,1.281250,1.316406,1.273438,1.296875,1.022190,12348800
1991-05-03,1.296875,1.308594,1.285156,1.300781,1.025269,11308800
1991-05-06,1.320313,1.382813,1.320313,1.371094,1.080689,44137600
1991-05-07,1.382813,1.441406,1.375000,1.429688,1.126872,25443200
1991-05-08,1.425781,1.429688,1.398438,1.406250,1.108399,13104000
1991-05-09,1.410156,1.421875,1.363281,1.398438,1.102242,25875200
1991-05-10,1.398438,1.398438,1.375000,1.375000,1.083768,8662400
1991-05-13,1.390625,1.398438,1.335938,1.335938,1.052979,13542400
1991-05-14,1.332031,1.343750,1.320313,1.335938,1.052979,9478400
1991-05-15,1.328125,1.355469,1.324219,1.328125,1.046821,13136000
1991-05-16,1.332031,1.343750,1.324219,1.343750,1.059137,8425600
1991-05-17,1.339844,1.386719,1.335938,1.378906,1.086847,5356800
1991-05-20,1.382813,1.433594,1.375000,1.425781,1.123793,13456000
1991-05-21,1.441406,1.527344,1.437500,1.488281,1.173056,25459200
1991-05-22,1.500000,1.515625,1.480469,1.503906,1.185371,13417600
